-1.7826096154749393e10,-4.865796654485166e9,-7.73070496506989e9,-1.3642420526593924e8,-7.207745511550456e9,1.1596057447604835e9,-6.59383658785373e8,9.094947017729282e8,1.6825651982799172e9,-1.5688783605583012e9,-3.183231456205249e8,1.8189894035458565e8,-8.36735125631094e9,-1.0300027497578411e10,-4.592948243953287e9,-4.547473508864641e7,0.0
-4.865796654485166e9,-4.865796654485166e9,0.0,-6.139089236967266e8,-2.2737367544323206e9,3.865352482534945e8,2.0463630789890885e8,2.0463630789890885e8,4.774847184307873e8,1.1368683772161603e8,2.2737367544323206e8,9.094947017729282e7,-2.3874235921539364e9,-2.5920599000528455e9,-1.6143530956469476e9,-2.2737367544323206e7,0.0
-7.73070496506989e9,0.0,-7.707967597525566e9,-2.728484105318785e8,-2.9331204132176933e9,6.366462912410498e8,9.094947017729282e7,3.637978807091713e8,7.275957614183426e8,-7.275957614183426e8,-8.640199666842818e8,-2.2737367544323206e7,-3.5015546018257737e9,-4.3883119360543785e9,-2.0463630789890885e9,-2.2737367544323206e7,0.0
-1.3642420526593924e8,-6.139089236967266e8,-2.728484105318785e8,-1.2619238987099379e10,-5.45696821063757e8,-1.432454155292362e9,1.0231815394945443e9,-1.4779288903810084e9,-1.8417267710901797e9,-1.1823431123048067e9,-7.503331289626658e8,1.8189894035458565e8,-1.5916157281026244e8,1.1368683772161603e8,-6.821210263296962e8,6.139089236967266e8,-2.2737367544323206e8
-7.207745511550456e9,-2.2737367544323206e9,-2.9331204132176933e9,-5.45696821063757e8,-7.185008144006133e9,9.094947017729282e7,1.8189894035458565e8,3.410605131648481e8,1.0686562745831907e9,1.1823431123048067e9,-5.0022208597511053e8,3.183231456205249e8,-3.2287061912938952e9,-3.5242919693700967e9,-2.5011104298755527e9,-2.2737367544323206e7,0.0
1.1596057447604835e9,3.865352482534945e8,6.366462912410498e8,-1.432454155292362e9,9.094947017729282e7,-1.4165379980113358e10,-1.0004441719502211e9,-2.34194885706529e9,-5.2295945351943374e8,2.5011104298755527e8,9.094947017729282e7,4.320099833421409e8,5.45696821063757e8,6.821210263296962e7,1.3642420526593924e8,5.0022208597511053e8,6.821210263296962e8
-6.59383658785373e8,2.0463630789890885e8,9.094947017729282e7,1.0231815394945443e9,1.8189894035458565e8,-1.0004441719502211e9,-8.913048077374697e9,-1.0004441719502211e9,8.93578544491902e9,6.593836587853729e9,-1.5916157281026244e8,-5.0022208597511053e8,-2.0691004465334117e9,-1.2960299500264227e9,-1.091393642127514e9,1.2960299500264227e9,4.774847184307873e8
9.094947017729282e8,2.0463630789890885e8,3.637978807091713e8,-1.4779288903810084e9,3.410605131648481e8,-2.34194885706529e9,-1.0004441719502211e9,-2.9103830456733704e9,2.0668267097789795e10,1.723492459859699e10,4.774847184307873e8,1.0231815394945443e9,-2.2737367544323206e7,-1.3642420526593924e8,-4.320099833421409e8,0.0,0.0
1.6825651982799172e9,4.774847184307873e8,7.275957614183426e8,-1.8417267710901797e9,1.0686562745831907e9,-5.2295945351943374e8,8.93578544491902e9,2.0668267097789795e10,-1.6143530956469476e9,-3.637978807091713e8,-7.048583938740194e8,-9.094947017729282e8,3.410605131648481e8,-5.0022208597511053e8,-9.094947017729282e7,0.0,0.0
-1.5688783605583012e9,1.1368683772161603e8,-7.275957614183426e8,-1.1823431123048067e9,1.1823431123048067e9,2.5011104298755527e8,6.593836587853729e9,1.723492459859699e10,-3.637978807091713e8,-4.365574568510056e9,-5.911715561524034e8,-3.865352482534945e8,-1.4779288903810084e9,-2.34194885706529e9,-5.911715561524034e8,-2.2737367544323206e7,0.0
